COUNT,Taxonomy,ssp,Collection,CATALOG,Country,Distrito,GeoGroup,Old_taxonomy1,Old_taxonomy2,New_Taxonomy,lat,lon,mclust2,mclust3,sex,CIL,GLS,ZB,MB,POC,BBC,CM3,M3M3,CB,SH
315,T. cirrhosus,cirrhosus,ROM,62446,Guyana,Upper Takutu-Upper Essequibo,,T. cirrhosus,T. c. cirrhosus,T. cirrhosus,2.5666667,-59.4666667,Cluster2,Cluster3,F,26.49,29.87,14.83,14.01,5.03,11.88,10.66,10.53,6.41,18.73
316,T. cirrhosus,cirrhosus,ROM,65173,Guyana,Upper Takutu-Upper Essequibo,,T. cirrhosus,T. c. cirrhosus,T. cirrhosus,2.83333,-59.22717,Cluster2,Cluster3,M,27.75,30.88,15.61,14.68,5.18,11.94,11.37,10.82,6.88,17.92
317,T. cirrhosus,cirrhosus,ROM,65174,Guyana,Upper Takutu-Upper Essequibo,,T. cirrhosus,T. c. cirrhosus,T. cirrhosus,2.83333,-59.22717,Cluster2,Cluster2,M,27.23,30,14.92,13.98,5.12,11.61,11.54,10.52,6.58,16.93
318,T. cirrhosus,cirrhosus,ROM,65358,Guyana,Upper Takutu-Upper Essequibo,,T. cirrhosus,T. c. cirrhosus,T. cirrhosus,2.83333,-59.22717,Cluster2,Cluster3,F,26.93,30.43,14.91,14.31,5.45,11.96,11.25,10.61,6.4,17.85
319,T. cirrhosus,cirrhosus,ROM,70263,Guyana,Upper Takutu-Upper Essequibo,,T. cirrhosus,T. c. cirrhosus,T. cirrhosus,3,-59.51666,Cluster2,Cluster3,M,26.29,29.87,14.84,14.11,5.56,12.05,10.63,10.3,6.32,18.26
321,T. cirrhosus,cirrhosus,ROM,66964,Guyana,Upper Takutu-Upper Essequibo,,T. cirrhosus,T. c. cirrhosus,T. cirrhosus,2.9333333,-59.4833333,Cluster2,Cluster2,F,26.76,29.62,14.6,13.85,5.26,11.08,10.86,10.12,6.34,17.05
322,T. cirrhosus,cirrhosus,ROM,66965,Guyana,Upper Takutu-Upper Essequibo,,T. cirrhosus,T. c. cirrhosus,T. cirrhosus,2.9333333,-59.4833333,Cluster2,Cluster2,M,26.04,29.19,14.82,13.86,5.53,11.84,10.69,10.4,6.77,17.66
323,T. cirrhosus,cirrhosus,ROM,66966,Guyana,Upper Takutu-Upper Essequibo,,T. cirrhosus,T. c. cirrhosus,T. cirrhosus,2.9333333,-59.4833333,Cluster2,Cluster3,M,27.38,30.57,14.79,14.43,5.12,11.88,11.09,10.47,6.69,18.06
324,T. cirrhosus,cirrhosus,ROM,66968,Guyana,Upper Takutu-Upper Essequibo,,T. cirrhosus,T. c. cirrhosus,T. cirrhosus,2.9333333,-59.4833333,Cluster2,Cluster3,M,26.98,30.41,15.59,14.39,5.51,12.01,11.05,10.65,6.7,17.89
325,T. cirrhosus,cirrhosus,ROM,58017,Guyana,Upper Takutu-Upper Essequibo,,T. cirrhosus,T. c. cirrhosus,T. cirrhosus,2.87699,-59.51666,Cluster2,Cluster3,M,27.91,31.02,15.28,14.38,5.33,11.94,11.37,10.66,6.63,18.23
326,T. cirrhosus,cirrhosus,ROM,58018,Guyana,Upper Takutu-Upper Essequibo,,T. cirrhosus,T. c. cirrhosus,T. cirrhosus,2.87699,-59.51666,Cluster2,Cluster3,M,27.23,30.41,15.09,14.15,5.31,11.52,11.39,10.78,6.59,18.03
327,T. cirrhosus,cirrhosus,ROM,58879,Guyana,Upper Takutu-Upper Essequibo,,T. cirrhosus,T. c. cirrhosus,T. cirrhosus,2.58333,-59.93333,Cluster2,Cluster3,F,26.47,30.01,14.61,13.99,5.21,12.27,10.86,10.4,6.34,18.01
328,T. cirrhosus,cirrhosus,ROM,58880,Guyana,Upper Takutu-Upper Essequibo,,T. cirrhosus,T. c. cirrhosus,T. cirrhosus,2.58333,-59.93333,Cluster2,Cluster3,F,26.66,29.96,14.96,14.13,5.7,11.82,10.95,10.33,6.48,18.4
329,T. cirrhosus,cirrhosus,ROM,58881,Guyana,Upper Takutu-Upper Essequibo,,T. cirrhosus,T. c. cirrhosus,T. cirrhosus,2.58333,-59.93333,Cluster2,Cluster3,F,26.97,29.94,14.7,14.1,5.03,11.93,11.17,10.59,6.54,18.2
330,T. cirrhosus,cirrhosus,ROM,58882,Guyana,Upper Takutu-Upper Essequibo,,T. cirrhosus,T. c. cirrhosus,T. cirrhosus,2.58333,-59.93333,Cluster2,Cluster3,M,26.72,30.18,14.95,14.01,5.44,11.44,11.17,10.38,6.65,17.51
331,T. cirrhosus,cirrhosus,ROM,58883,Guyana,Upper Takutu-Upper Essequibo,,T. cirrhosus,T. c. cirrhosus,T. cirrhosus,2.58333,-59.93333,Cluster2,Cluster3,F,25.99,29.54,14.46,13.79,5.35,11.42,10.6,10.11,6.4,17.86
332,T. cirrhosus,cirrhosus,ROM,58884,Guyana,Upper Takutu-Upper Essequibo,,T. cirrhosus,T. c. cirrhosus,T. cirrhosus,2.58333,-59.93333,Cluster2,Cluster3,F,26.46,29.25,14.61,13.74,5.28,11.55,10.96,10.64,6.54,18.21
333,T. cirrhosus,cirrhosus,ROM,58885,Guyana,Upper Takutu-Upper Essequibo,,T. cirrhosus,T. c. cirrhosus,T. cirrhosus,2.58333,-59.93333,Cluster2,Cluster3,F,26.64,29.68,14.98,14.2,5.33,12.1,10.68,10.15,6.19,17.77
334,T. cirrhosus,cirrhosus,ROM,58886,Guyana,Upper Takutu-Upper Essequibo,,T. cirrhosus,T. c. cirrhosus,T. cirrhosus,2.58333,-59.93333,Cluster2,Cluster3,F,26.27,29.46,14.6,13.66,5.32,11.6,10.82,10.56,6.48,18.06
335,T. cirrhosus,cirrhosus,ROM,58887,Guyana,Upper Takutu-Upper Essequibo,,T. cirrhosus,T. c. cirrhosus,T. cirrhosus,2.58333,-59.93333,Cluster2,Cluster3,F,26.5,30.09,14.83,14.11,5.58,11.92,10.81,10.4,6.61,18.29
336,T. cirrhosus,cirrhosus,ROM,58888,Guyana,Upper Takutu-Upper Essequibo,,T. cirrhosus,T. c. cirrhosus,T. cirrhosus,2.58333,-59.93333,Cluster2,Cluster3,F,26.1,29.27,15.05,14.47,5.54,12.07,10.55,10.44,6.32,18.41
337,T. cirrhosus,cirrhosus,ROM,58889,Guyana,Upper Takutu-Upper Essequibo,,T. cirrhosus,T. c. cirrhosus,T. cirrhosus,2.58333,-59.93333,Cluster2,Cluster3,F,27.32,30.22,15.04,14.2,5.2,11.83,11.07,10.47,6.43,18.72
338,T. cirrhosus,cirrhosus,ROM,58890,Guyana,Upper Takutu-Upper Essequibo,,T. cirrhosus,T. c. cirrhosus,T. cirrhosus,2.58333,-59.93333,Cluster2,Cluster3,F,26.14,29.07,14.79,14.27,5.32,11.99,10.63,10.44,6.51,18.25
339,T. cirrhosus,cirrhosus,ROM,58891,Guyana,Upper Takutu-Upper Essequibo,,T. cirrhosus,T. c. cirrhosus,T. cirrhosus,2.58333,-59.93333,Cluster2,Cluster3,M,27.01,29.99,15.1,14.12,5.21,12.2,10.87,10.45,6.51,18.05
340,T. cirrhosus,cirrhosus,ROM,58892,Guyana,Upper Takutu-Upper Essequibo,,T. cirrhosus,T. c. cirrhosus,T. cirrhosus,2.58333,-59.93333,Cluster2,Cluster3,F,27.4,30.67,14.9,14.23,5.75,11.65,11.09,10.48,6.71,17.95
341,T. cirrhosus,coffini,AMNH,129075,Honduras,Lempira,,T. coffini,T. c. coffini,T. coffini,14.28333,-88.81667,Cluster1,Cluster1,F,24.3,27.35,13.74,12.98,5.08,11.22,9.69,9.47,5.52,17.03
342,T. cirrhosus,coffini,AMNH,129076,Honduras,Lempira,,T. coffini,T. c. coffini,T. coffini,14.28333,-88.81667,Cluster1,Cluster1,F,25.11,28.1,13.96,13.02,5.25,11.32,10.35,9.58,5.79,16.89
343,T. cirrhosus,coffini,AMNH,129077,Honduras,Lempira,,T. coffini,T. c. coffini,T. coffini,14.28333,-88.81667,Cluster1,Cluster1,F,24.79,27.96,13.76,13.04,4.99,11.37,9.92,9.37,5.96,16.32
344,T. cirrhosus,coffini,AMNH,129079,Honduras,Lempira,,T. coffini,T. c. coffini,T. coffini,14.28333,-88.81667,Cluster2,Cluster2,F,24.74,27.74,13.54,13.19,5.08,10.99,10.38,9.76,6.02,16.45
345,T. cirrhosus,coffini,AMNH,129080,Honduras,Lempira,,T. coffini,T. c. coffini,T. coffini,14.28333,-88.81667,Cluster1,Cluster1,F,24.67,27.26,13.4,12.83,4.98,11.34,9.8,9.48,5.87,16.32
346,T. cirrhosus,coffini,AMNH,129082,Honduras,Lempira,,T. coffini,T. c. coffini,T. coffini,14.28333,-88.81667,Cluster1,Cluster1,F,24.98,28.1,13.58,12.85,5.04,10.89,10.22,9.87,5.96,17.24
347,T. cirrhosus,coffini,AMNH,129083,Honduras,Lempira,,T. coffini,T. c. coffini,T. coffini,14.28333,-88.81667,Cluster1,Cluster1,F,24.31,27.3,13.19,12.79,4.83,10.83,9.81,9.17,5.45,16.16
348,T. cirrhosus,coffini,AMNH,129084,Honduras,Lempira,,T. coffini,T. c. coffini,T. coffini,14.7,-88.61667,Cluster2,Cluster2,F,25.07,28.14,13.29,12.86,5.13,11.14,10.35,10.53,5.85,16.9
349,T. cirrhosus,coffini,AMNH,129086,Honduras,Lempira,,T. coffini,T. c. coffini,T. coffini,14.7,-88.61667,Cluster1,Cluster1,F,24.16,27.01,13.23,12.76,4.98,11.19,9.81,9.51,5.52,16.51
350,T. cirrhosus,coffini,AMNH,129087,Honduras,Lempira,,T. coffini,T. c. coffini,T. coffini,14.7,-88.61667,Cluster1,Cluster1,F,24.56,27.81,13.56,13.17,5.01,11.49,9.87,9.51,5.69,16.84
351,T. cirrhosus,coffini,AMNH,129088,Honduras,Lempira,,T. coffini,T. c. coffini,T. coffini,14.28333,-88.81667,Cluster1,Cluster1,F,24.62,27.77,13.66,13.21,5.02,11.44,9.8,9.46,5.83,16.45
352,T. cirrhosus,coffini,AMNH,129089,Honduras,Lempira,,T. coffini,T. c. coffini,T. coffini,14.7,-88.61667,Cluster1,Cluster1,F,24.54,27.52,13.2,13.08,4.86,11.22,10.04,9.54,5.62,16.54
353,T. cirrhosus,coffini,AMNH,129085,Honduras,Lempira,,T. coffini,T. c. coffini,T. coffini,14.28333,-88.81667,Cluster1,Cluster1,F,24.57,27.21,13.45,12.6,4.96,10.98,9.85,9.44,5.68,17.66
354,T. cirrhosus,coffini,AMNH,129068,Honduras,Lempira,,T. coffini,T. c. coffini,T. coffini,14.28333,-88.81667,Cluster1,Cluster1,F,24.5,27.55,13.41,12.91,4.99,11.12,10.06,9.61,5.75,16.75
355,T. cirrhosus,coffini,AMNH,129070,Honduras,Lempira,,T. coffini,T. c. coffini,T. coffini,14.28333,-88.81667,Cluster1,Cluster1,F,24.32,27.35,13.24,12.84,4.87,11.14,9.75,9.52,5.79,17.19
356,T. cirrhosus,coffini,AMNH,129732,Honduras,Lempira,,T. coffini,T. c. coffini,T. coffini,14.7,-88.61667,Cluster2,Cluster2,F,24.19,27.43,13.3,13.3,5.01,11.36,9.74,9.74,5.8,16.78
357,T. cirrhosus,coffini,AMNH,129733,Honduras,Lempira,,T. coffini,T. c. coffini,T. coffini,14.28333,-88.81667,Cluster1,Cluster1,F,25.26,27.95,13.8,12.84,5.02,11.13,10.07,9.63,5.72,16.16
358,T. cirrhosus,coffini,AMNH,129734,Honduras,Lempira,,T. coffini,T. c. coffini,T. coffini,14.28333,-88.81667,Cluster1,Cluster1,F,24.19,27.07,13.23,12.85,5.05,10.92,9.79,9.24,5.46,16.33
359,T. cirrhosus,coffini,AMNH,129735,Honduras,Lempira,,T. coffini,T. c. coffini,T. coffini,14.7,-88.61667,Cluster1,Cluster1,F,25.11,27.99,13.44,13.12,4.94,11.03,10.3,9.7,5.91,16.49
360,T. cirrhosus,coffini,AMNH,129736,Honduras,Lempira,,T. coffini,T. c. coffini,T. coffini,14.28333,-88.81667,Cluster1,Cluster1,F,24.21,27.35,13.38,12.85,5.01,11.21,9.88,9.44,5.64,16.51
361,T. cirrhosus,coffini,AMNH,129737,Honduras,Lempira,,T. coffini,T. c. coffini,T. coffini,14.7,-88.61667,Cluster1,Cluster1,F,24.82,28.03,13.98,13.26,5.07,11.34,10.09,9.39,5.79,17.29
362,T. cirrhosus,coffini,AMNH,129738,Honduras,Lempira,,T. coffini,T. c. coffini,T. coffini,14.7,-88.61667,Cluster1,Cluster1,F,24.23,27.11,13.4,12.85,4.76,11.14,9.78,9.44,5.55,16.32
363,T. cirrhosus,coffini,AMNH,129739,Honduras,Lempira,,T. coffini,T. c. coffini,T. coffini,14.7,-88.61667,Cluster1,Cluster1,M,24.37,27.44,13.51,12.89,4.95,11.19,9.91,9.55,5.66,16.17
364,T. cirrhosus,coffini,AMNH,129090,Honduras,Lempira,,T. coffini,T. c. coffini,T. coffini,14.28333,-88.81667,Cluster2,Cluster2,M,24.39,27.25,13.71,12.81,4.9,10.14,10.02,9.79,5.89,16.91
365,T. cirrhosus,coffini,AMNH,129081,Honduras,Lempira,,T. coffini,T. c. coffini,T. coffini,14.7,-88.61667,Cluster1,Cluster1,M,25.16,28.27,13.67,13.06,4.9,11.26,10.27,9.68,5.72,16.32
366,T. cirrhosus,coffini,AMNH,129072,Honduras,Lempira,,T. coffini,T. c. coffini,T. coffini,14.28333,-88.81667,Cluster1,Cluster1,M,24.98,27.8,13.75,12.84,5.08,11.2,10.2,9.56,5.81,17.12
367,T. cirrhosus,coffini,AMNH,129069,Honduras,Lempira,,T. coffini,T. c. coffini,T. coffini,14.28333,-88.81667,Cluster1,Cluster1,F,24.98,27.52,13.45,12.84,5.2,11.36,10.08,9.48,5.81,16.54
368,T. cirrhosus,coffini,AMNH,129065,Honduras,Lempira,,T. coffini,T. c. coffini,T. coffini,14.7,-88.61667,Cluster1,Cluster1,F,24.91,27.51,13.18,12.84,4.83,11.2,10.11,9.38,5.78,16.85
369,T. cirrhosus,coffini,AMNH,129071,Honduras,Lempira,,T. coffini,T. c. coffini,T. coffini,14.28333,-88.81667,Cluster1,Cluster1,F,24.3,27.01,13.29,12.54,4.98,10.81,9.88,9.31,5.53,16.7
370,T. cirrhosus,coffini,AMNH,129074,Honduras,Lempira,,T. coffini,T. c. coffini,T. coffini,14.28333,-88.81667,Cluster1,Cluster1,F,24.34,27.32,13.51,12.99,4.96,11.21,9.91,9.38,5.68,16.65
373,T. cirrhosus,coffini,KU,93381,Mexico,Campeche,,T. coffini,T. c. coffini,T. coffini,18.01,-89.44,Cluster1,Cluster1,F,24.72,27.9,13.63,13.08,5.07,11.19,10.22,9.72,5.78,17.08
374,T. cirrhosus,coffini,ROM,95747,Mexico,Campeche,,T. coffini,T. c. coffini,T. coffini,18.25,-90.06666667,Cluster1,Cluster1,M,24.31,27.26,13.38,12.86,4.93,11.18,9.96,9.68,5.91,16.13
375,T. cirrhosus,coffini,KU,102296,Mexico,Chiapas,,T. coffini,T. c. coffini,T. coffini,17.48,-92.04,Cluster1,Cluster1,F,24.56,27.6,13.29,12.8,5.15,11.06,9.86,9.47,5.83,16.84
376,T. cirrhosus,coffini,KU,102297,Mexico,Chiapas,,T. coffini,T. c. coffini,T. coffini,17.48,-92.04,Cluster2,Cluster2,M,25.52,28.48,14.05,13.7,5.3,11.44,10.21,9.89,5.98,17.04
377,T. cirrhosus,coffini,KU,102299,Mexico,Chiapas,,T. coffini,T. c. coffini,T. coffini,17.48,-92.04,Cluster1,Cluster1,M,25.24,28.45,13.76,13.22,5.2,11.71,10.36,9.75,6.04,17.78
378,T. cirrhosus,coffini,CUMV,13362,Mexico,Chiapas,,T. coffini,T. c. coffini,T. coffini,15.51052,-92.949007,Cluster1,Cluster1,F,24.63,27.71,13.4,12.91,5.1,11.06,10.12,9.68,5.78,16.95
379,T. cirrhosus,coffini,ROM,78557,Mexico,Chiapas,,T. coffini,T. c. coffini,T. coffini,17.3336111,-92.2111111,Cluster1,Cluster1,M,25.27,28.36,13.36,12.77,5.08,11.33,10.21,9.5,5.94,16.52
380,T. cirrhosus,coffini,LACM,13483,Mexico,Chiapas,,T. coffini,T. c. coffini,T. coffini,17.3336111,-92.2111111,Cluster1,Cluster1,M,24.8,28.1,13.3,13.01,4.98,11.02,10.14,9.69,5.96,16.59
381,T. cirrhosus,coffini,LACM,13485,Mexico,Chiapas,,T. coffini,T. c. coffini,T. coffini,17.3336111,-92.2111111,Cluster1,Cluster1,F,24.67,27.94,13.61,13.05,5.23,11.21,10,9.5,5.61,17.42
382,T. cirrhosus,coffini,LACM,13486,Mexico,Chiapas,,T. coffini,T. c. coffini,T. coffini,17.3336111,-92.2111111,Cluster1,Cluster1,F,24.83,28.18,13.36,13.05,5.25,11.2,10.15,9.83,6,17.02
383,T. cirrhosus,coffini,LACM,13487,Mexico,Chiapas,,T. coffini,T. c. coffini,T. coffini,17.3336111,-92.2111111,Cluster1,Cluster1,F,24.76,27.95,13.51,13.07,5.16,11.05,10.25,9.81,5.98,17.11
384,T. cirrhosus,coffini,LACM,13488,Mexico,Chiapas,,T. coffini,T. c. coffini,T. coffini,17.3336111,-92.2111111,Cluster1,Cluster1,F,24.98,27.95,13.23,12.84,5.14,10.99,10.36,9.45,5.85,16.76
385,T. cirrhosus,coffini,LACM,13489,Mexico,Chiapas,,T. coffini,T. c. coffini,T. coffini,17.3336111,-92.2111111,Cluster1,Cluster1,F,25.05,28.23,13.68,13.2,4.94,11.15,10.28,9.55,5.91,16.87
386,T. cirrhosus,coffini,LACM,13490,Mexico,Chiapas,,T. coffini,T. c. coffini,T. coffini,17.3336111,-92.2111111,Cluster1,Cluster1,F,24.85,27.96,13.46,12.96,5.1,11.03,10.16,9.6,5.89,16.84
387,T. cirrhosus,coffini,LACM,13491,Mexico,Chiapas,,T. coffini,T. c. coffini,T. coffini,16.3875,-91.8594444,Cluster1,Cluster1,F,24.32,27.75,13.27,12.95,5.04,11.24,9.88,9.4,5.76,16.99
388,T. cirrhosus,coffini,TTU,6115,Mexico,Chiapas,,T. coffini,T. c. coffini,T. coffini,17.3336105,-92.211113,Cluster1,Cluster1,M,25.24,28.36,13.54,12.92,4.97,11.14,10.47,9.69,5.94,16.42
372,T. cirrhosus,coffini,LACM,12963,Mexico,Oaxaca,,T. coffini,T. c. coffini,T. coffini,16.9891667,-95.0416667,Cluster2,Cluster2,M,24.74,27.94,13.61,13.2,5.34,11.68,9.85,9.82,5.99,16.76
389,T. cirrhosus,coffini,AMNH,185891,Mexico,Oaxaca,,T. coffini,T. c. coffini,T. coffini,16.304312,-94.345258,Cluster2,Cluster1,M,24.75,27.85,13.87,12.81,5.05,11.64,9.98,9.88,6.02,17.49
390,T. cirrhosus,coffini,AMNH,185889,Mexico,Oaxaca,,T. coffini,T. c. coffini,T. coffini,16.965946,-95.039335,Cluster1,Cluster1,F,25.08,28.18,13.74,13.1,5.14,11.71,10.4,9.83,5.94,16.9
391,T. cirrhosus,coffini,AMNH,185890,Mexico,Oaxaca,,T. coffini,T. c. coffini,T. coffini,16.965946,-95.039335,Cluster1,Cluster1,F,25.7,28.99,13.98,13.33,4.98,11.5,10.47,9.95,5.98,17.78
392,T. cirrhosus,coffini,AMNH,185886,Mexico,Oaxaca,,T. coffini,T. c. coffini,T. coffini,16.965946,-95.039335,Cluster2,Cluster1,M,25.5,28.89,14.11,13.38,5.23,11.96,10.49,9.99,6.03,17.22
393,T. cirrhosus,coffini,AMNH,185887,Mexico,Oaxaca,,T. coffini,T. c. coffini,T. coffini,16.965946,-95.039335,Cluster1,Cluster1,M,25.3,28.73,13.69,13.1,4.9,11.43,10.34,9.64,6.09,17.12
394,T. cirrhosus,coffini,AMNH,185888,Mexico,Oaxaca,,T. coffini,T. c. coffini,T. coffini,16.966398,-95.039074,Cluster1,Cluster1,M,25.08,28.36,13.66,13.22,5.26,11.21,10.25,9.91,5.89,16.85
395,T. cirrhosus,coffini,LACM,12958,Mexico,Oaxaca,,T. coffini,T. c. coffini,T. coffini,16.9891667,-95.0416667,Cluster1,Cluster1,M,24.91,27.75,13.56,12.82,5.14,11.48,10.03,9.74,5.72,16.31
396,T. cirrhosus,coffini,LACM,12959,Mexico,Oaxaca,,T. coffini,T. c. coffini,T. coffini,16.9891667,-95.0416667,Cluster2,Cluster2,M,25.27,28.56,13.99,13.22,5.27,11.94,10.44,9.91,6.09,17.55
397,T. cirrhosus,coffini,LACM,12961,Mexico,Oaxaca,,T. coffini,T. c. coffini,T. coffini,16.9891667,-95.0416667,Cluster1,Cluster1,M,25.18,28.3,13.63,12.92,4.75,11.14,10.36,9.75,5.98,16.55
398,T. cirrhosus,coffini,LACM,12965,Mexico,Oaxaca,,T. coffini,T. c. coffini,T. coffini,16.9891667,-95.0416667,Cluster2,Cluster2,F,24.86,28.33,13.83,13.2,5.26,11.48,10.36,10.21,6.09,19.09
399,T. cirrhosus,coffini,LACM,12966,Mexico,Oaxaca,,T. coffini,T. c. coffini,T. coffini,16.9891667,-95.0416667,Cluster1,Cluster1,F,25.13,28.41,13.81,13.08,5.08,11.54,10.35,10.11,5.89,17.59
400,T. cirrhosus,coffini,LACM,12967,Mexico,Oaxaca,,T. coffini,T. c. coffini,T. coffini,16.9891667,-95.0416667,Cluster1,Cluster1,F,24.86,28.14,13.54,13.02,5.18,11.44,10.26,9.57,5.74,16.93
401,T. cirrhosus,coffini,LACM,12968,Mexico,Oaxaca,,T. coffini,T. c. coffini,T. coffini,16.9891667,-95.0416667,Cluster1,Cluster1,M,25.15,28.57,13.64,13.11,5.11,11.5,10.38,9.84,6,16.97
402,T. cirrhosus,coffini,LACM,12969,Mexico,Oaxaca,,T. coffini,T. c. coffini,T. coffini,17.2522222,-95.0416667,Cluster1,Cluster1,M,25.56,28.87,14,13.5,5.23,11.75,10.32,10.07,6.01,17.31
403,T. cirrhosus,coffini,LACM,12970,Mexico,Oaxaca,,T. coffini,T. c. coffini,T. coffini,17.2522222,-95.0416667,Cluster1,Cluster1,M,25.51,28.58,14.11,13.2,5.24,11.98,10.15,9.74,5.85,16.84
404,T. cirrhosus,coffini,LACM,12971,Mexico,Oaxaca,,T. coffini,T. c. coffini,T. coffini,17.3105556,-95.0416667,Cluster1,Cluster1,F,24.98,28.19,13.74,13.18,5.03,11.49,10.25,9.74,5.78,16.82
405,T. cirrhosus,coffini,LACM,12972,Mexico,Oaxaca,,T. coffini,T. c. coffini,T. coffini,17.3105556,-95.0416667,Cluster1,Cluster1,M,24.79,28.23,13.51,13,5.07,11.56,10.07,9.87,5.91,17.21
406,T. cirrhosus,coffini,LACM,12974,Mexico,Oaxaca,,T. coffini,T. c. coffini,T. coffini,17.3105556,-95.0416667,Cluster1,Cluster1,M,25.88,29.13,13.86,13.04,5.02,11.56,10.43,9.81,5.95,17.28
